name,address,phone,category,sub_category,lat,lon,address_jibun,address_road,region_depth_2,phone_kakao,category_kakao,place_url,search_method,region,enrich_done
시아도아네,"제주시 구좌읍 한동로 5길 108, B동",,숙박,농어촌민박,33.5266278418152,126.828383142932,제주특별자치도 제주시 구좌읍 한동리 704-4,제주특별자치도 제주시 구좌읍 한동로5길 108,제주시,,,,address,북부,Y
가연민박,제주시 구좌읍 일주동로 3010-42,010-8907-6783,숙박,농어촌민박,33.5264103759202,126.843208567558,제주특별자치도 제주시 구좌읍 평대리 808-1,제주특별자치도 제주시 구좌읍 일주동로 3010-42,제주시,010-8907-6783,여행 > 숙박 > 민박,http://place.map.kakao.com/1438534062,address,북부,Y
천년비자,제주시 구좌읍 비자림로 2330,064-725-2046,숙박,농어촌민박,33.5001224128928,126.815106520474,제주특별자치도 제주시 구좌읍 평대리 2876-11,제주특별자치도 제주시 구좌읍 비자림로 2330,제주시,064-725-2046,여행 > 숙박 > 펜션,http://place.map.kakao.com/355387441,address,북부,Y
세화파티게스트하우스 두근두근 청년집합소,제주시 구좌읍 세종로 285,,숙박,농어촌민박,33.5008241215873,126.883625231184,제주특별자치도 제주시 구좌읍 하도리 1026-4,제주특별자치도 제주시 구좌읍 세종로 285,제주시,,,,address,북부,Y
바다향기,제주시 구좌읍 행원로1길 32,064-787-6333,숙박,농어촌민박,33.5548680307615,126.799976743933,제주특별자치도 제주시 구좌읍 행원리 1537-5,제주특별자치도 제주시 구좌읍 행원로1길 32,제주시,064-787-6333,"음식점 > 한식 > 해물,생선",http://place.map.kakao.com/8320194,address,북부,Y
차부,제주시 구좌읍 하도 3길 3,,숙박,농어촌민박,33.5216032869638,126.898640007706,제주특별자치도 제주시 구좌읍 하도리 3,,제주시,,,,address,북부,Y
반의시간,제주시 구좌읍 김녕로 13길 12,010-4336-8725,숙박,농어촌민박,33.55592474598573,126.75093810850744,제주특별자치도 제주시 구좌읍 김녕리 1555-1,제주특별자치도 제주시 구좌읍 김녕로13길 12,제주시,010-4336-8725,여행 > 숙박 > 민박,http://place.map.kakao.com/1189242502,keyword,북부,Y
무주애,제주시 구좌읍 월정 7길 28-24,,숙박,농어촌민박,33.5546128607798,126.79785574342,제주특별자치도 제주시 구좌읍 월정리 32,제주특별자치도 제주시 구좌읍 월정7길 28-24,제주시,,,,address,북부,Y
월정리 월정뷰게스트하우스,제주시 구좌읍 월정 1길 70-06,010-7929-9223,숙박,농어촌민박,33.5553619876277,126.796255955466,제주특별자치도 제주시 구좌읍 월정리 1,제주특별자치도 제주시 구좌읍 월정7길 54,제주시,010-7929-9223,여행 > 숙박 > 게스트하우스,http://place.map.kakao.com/1272764801,address,북부,Y
한주동안,제주시 구좌읍 한동북 1길 15-2,,숙박,농어촌민박,33.5351390987144,126.82249025345,제주특별자치도 제주시 구좌읍 한동리 1927-1,제주특별자치도 제주시 구좌읍 한동로4길 15,제주시,,여행 > 숙박 > 펜션,http://place.map.kakao.com/878194487,keyword,북부,Y
마니팬션,제주시 구좌읍 중산간동로 2395-95,010-6286-4352,숙박,농어촌민박,33.4713574820297,126.7944667081,제주특별자치도 제주시 구좌읍 송당리 1424,제주특별자치도 제주시 구좌읍 중산간동로 2395-95,제주시,010-6286-4352,여행 > 숙박 > 펜션,http://place.map.kakao.com/240897313,address,북부,Y
낭만목,제주시 구좌읍 계룡길 73,,숙박,농어촌민박,33.5397475036516,126.831511712543,제주특별자치도 제주시 구좌읍 한동리 1290-1,제주특별자치도 제주시 구좌읍 계룡길 73,제주시,,여행 > 숙박 > 펜션,http://place.map.kakao.com/1099209435,address,북부,Y
테바하우스,제주시 구좌읍 동복로 66-3,,숙박,농어촌민박,33.5526280387303,126.713529193802,제주특별자치도 제주시 구좌읍 동복리 1398,제주특별자치도 제주시 구좌읍 동복로 66-3,제주시,,,,address,북부,Y
거북이창고,제주시 구좌읍 행원로4길 10-1,,숙박,농어촌민박,33.5525993794027,126.805370135743,제주특별자치도 제주시 구좌읍 행원리 1298,제주특별자치도 제주시 구좌읍 행원로4길 10-1,제주시,,,,address,북부,Y
오름스테이,제주시 구좌읍 월정7길 28-13,,숙박,농어촌민박,33.5543563556396,126.797358411889,제주특별자치도 제주시 구좌읍 월정리 51,제주특별자치도 제주시 구좌읍 월정7길 28-13,제주시,,"부동산 > 주거시설 > 빌라,주택",http://place.map.kakao.com/2082043776,address,북부,Y
어멍민박,제주시 구좌읍 행원로 5길 28,,숙박,농어촌민박,33.5559004990781,126.805670928773,제주특별자치도 제주시 구좌읍 행원리 1435-1,제주특별자치도 제주시 구좌읍 행원로5길 28,제주시,,,,address,북부,Y
새야새야,제주시 구좌읍 하도15길 107,010-3697-4466,숙박,농어촌민박,33.5188284648533,126.898903517007,제주특별자치도 제주시 구좌읍 하도리 15,,제주시,010-3697-4466,여행 > 숙박 > 게스트하우스,http://place.map.kakao.com/819988281,address,북부,Y
월정리 쉼표,제주시 구좌읍 월정3길 57,,숙박,농어촌민박,33.5554417231883,126.796551148073,제주특별자치도 제주시 구좌읍 월정리 3,제주특별자치도 제주시 구좌읍 해맞이해안로 466,제주시,,여행 > 숙박 > 민박,http://place.map.kakao.com/449468602,address,북부,Y
동복리 671 B동,제주시 구좌읍 구좌해안로 52-13,,숙박,농어촌민박,33.5560667820316,126.720302889235,제주특별자치도 제주시 구좌읍 동복리 671,제주특별자치도 제주시 구좌읍 구좌해안로 52-13,제주시,,여행 > 숙박 > 펜션,http://place.map.kakao.com/493990311,address,북부,Y
수선화민박,제주시 구좌읍 계룡길 25-11,,숙박,농어촌민박,33.537372452216,126.834540240447,제주특별자치도 제주시 구좌읍 한동리 11-3,제주특별자치도 제주시 구좌읍 계룡길 25-11,제주시,,여행 > 숙박 > 민박,http://place.map.kakao.com/604239710,address,북부,Y
행원주택,제주시 구좌읍 덕행로 175-52,010-3227-8739,숙박,농어촌민박,33.5313891704491,126.796631075939,제주특별자치도 제주시 구좌읍 행원리 1950-1,제주특별자치도 제주시 구좌읍 덕행로 175-52,제주시,010-3227-8739,여행 > 숙박 > 펜션,http://place.map.kakao.com/1328063132,address,북부,Y
하도스테이,제주시 구좌읍 하도7길 115-4,,숙박,농어촌민박,33.5205832717298,126.898598140667,제주특별자치도 제주시 구좌읍 하도리 7,,제주시,,여행 > 숙박 > 펜션,http://place.map.kakao.com/361680781,address,북부,Y
오늘하루,제주시 구좌읍 종달로 64,,숙박,농어촌민박,33.4925535433675,126.896230968071,제주특별자치도 제주시 구좌읍 종달리 1904,제주특별자치도 제주시 구좌읍 종달로 64,제주시,,"음식점 > 한식 > 육류,고기 > 닭요리",http://place.map.kakao.com/797928226,address,북부,Y
이랑,제주시 구좌읍 한동로 1길 21,,숙박,농어촌민박,33.5360704464772,126.827335139931,제주특별자치도 제주시 구좌읍 한동리 1050,제주특별자치도 제주시 구좌읍 한동로1길 21,제주시,,"교육,학문 > 학원 > 논술학원",http://place.map.kakao.com/1642633186,address,북부,Y
스마일,"제주시 구좌읍 덕평로 525, 3호",064-799-2821,숙박,농어촌민박,33.5061170048466,126.785422101337,제주특별자치도 제주시 구좌읍 행원리 3087-12,제주특별자치도 제주시 구좌읍 덕평로 525,제주시,064-799-2821,"교통,수송 > 자동차 > 자동차정비",http://place.map.kakao.com/1268806630,address,북부,Y
봄날,제주시 구좌읍 다랑쉬북로 68-13,010-3937-3516,숙박,농어촌민박,33.4421428136212,126.861127167179,제주특별자치도 서귀포시 성산읍 수산리 2374-4,제주특별자치도 서귀포시 성산읍 수송로 42,서귀포시,010-3937-3516,여행 > 숙박 > 펜션,http://place.map.kakao.com/440074347,keyword,동부,Y
무노스테이,제주시 구좌읍 김녕로 18길 39-25,,숙박,농어촌민박,33.5520004471267,126.755220733935,제주특별자치도 제주시 구좌읍 김녕리 1089,제주특별자치도 제주시 구좌읍 김녕로18길 39-25,제주시,,,,address,북부,Y
하도그린펜션,제주시 구좌읍 하종로 35-24,,숙박,농어촌민박,33.5057346270315,126.885478393892,제주특별자치도 제주시 구좌읍 하도리 1050-2,제주특별자치도 제주시 구좌읍 하종로 35-24,제주시,,,,address,북부,Y
에코힐링,제주시 구좌읍 선유로 45-9,,숙박,농어촌민박,33.5500046285704,126.739809772136,제주특별자치도 제주시 구좌읍 김녕리 3192-4,제주특별자치도 제주시 구좌읍 선유로 45-9,제주시,,"스포츠,레저 > 스포츠시설",http://place.map.kakao.com/460221357,address,북부,Y
안뜨레민박,제주시 구좌읍 중산간동로 2190,,숙박,농어촌민박,33.4707083173255,126.776938510678,제주특별자치도 제주시 구좌읍 송당리 1571-40,제주특별자치도 제주시 구좌읍 중산간동로 2190,제주시,,여행 > 숙박 > 민박,http://place.map.kakao.com/1794009667,address,북부,Y
평대리 943 Tu Casa,제주시 구좌읍 평대10길 48,010-4844-0943,숙박,농어촌민박,33.5282851588433,126.850947148777,제주특별자치도 제주시 구좌읍 평대리 10,,제주시,010-4844-0943,여행 > 숙박 > 게스트하우스,http://place.map.kakao.com/789718415,address,북부,Y
벵디1967,"제주시 구좌읍 평대2길 39-11, 제1동",010-4117-6278,숙박,농어촌민박,33.5292996289017,126.853737595071,제주특별자치도 제주시 구좌읍 평대리 2,,제주시,010-4117-6278,여행 > 숙박 > 펜션,http://place.map.kakao.com/26347744,address,북부,Y
내버러도하우스,제주시 구좌읍 일주동로 2410,,숙박,농어촌민박,33.5520364400718,126.786873789182,제주특별자치도 제주시 구좌읍 월정리 958-1,제주특별자치도 제주시 구좌읍 일주동로 2410,제주시,,,,address,북부,Y
하영하영,제주시 구좌읍 월정중길 30,,숙박,농어촌민박,33.5578893109365,126.792441744339,제주특별자치도 제주시 구좌읍 월정리 689,제주특별자치도 제주시 구좌읍 월정중길 30,제주시,,여행 > 숙박 > 펜션,http://place.map.kakao.com/549717953,address,북부,Y
바람에스치운다,문주란로 121-1,010-4907-9423,숙박,농어촌민박,33.5222904414369,126.894165735183,제주특별자치도 제주시 구좌읍 하도리 368-6,제주특별자치도 제주시 구좌읍 문주란로 121-1,제주시,010-4907-9423,여행 > 숙박 > 민박,http://place.map.kakao.com/729376288,address,북부,Y
문스톤,월정5길 28-2,,숙박,농어촌민박,33.5534201952129,126.796677137205,제주특별자치도 제주시 구좌읍 월정리 235-1,제주특별자치도 제주시 구좌읍 월정5길 28-2,제주시,,여행 > 숙박 > 펜션,http://place.map.kakao.com/439653929,address,북부,Y
무공간,월정7길 28-7,,숙박,농어촌민박,33.554145088482,126.797288910994,제주특별자치도 제주시 구좌읍 월정리 50,제주특별자치도 제주시 구좌읍 월정7길 28-7,제주시,,여행 > 숙박 > 민박,http://place.map.kakao.com/1644135918,address,북부,Y
뒹글하우스,월정7길 28-6,,숙박,농어촌민박,33.5538737248536,126.797739875099,제주특별자치도 제주시 구좌읍 월정리 115,제주특별자치도 제주시 구좌읍 월정7길 28-6,제주시,,,,address,북부,Y
마니스,해맞이해안로 1112,,숙박,농어촌민박,33.5373167835741,126.837299953155,제주특별자치도 제주시 구좌읍 평대리 2033-1,제주특별자치도 제주시 구좌읍 해맞이해안로 1112,제주시,,,,address,북부,Y
삼일삼오,해맞이해안로 1542-4,0502-5553-9079,숙박,농어촌민박,33.5273951496731,126.868759634223,제주특별자치도 제주시 구좌읍 하도리 3135,제주특별자치도 제주시 구좌읍 해맞이해안로 1542-4,제주시,0502-5553-9079,여행 > 숙박 > 펜션,http://place.map.kakao.com/966231588,address,북부,Y
위드세화민박,해맞이해안로 1486,,숙박,농어촌민박,33.5249253573741,126.864205687605,제주특별자치도 제주시 구좌읍 하도리 3200-1,제주특별자치도 제주시 구좌읍 해맞이해안로 1486,제주시,,,,address,북부,Y
마이바당,행원로1길 28,,숙박,농어촌민박,33.5545198265475,126.800138964467,제주특별자치도 제주시 구좌읍 행원리 1537-24,제주특별자치도 제주시 구좌읍 행원로1길 28,제주시,,여행 > 숙박 > 펜션,http://place.map.kakao.com/55345565,address,북부,Y
루프탑 게스트하우스,구좌읍 월정3길 41,0503-7150-5114,숙박,농어촌민박,33.5554417231883,126.796551148073,제주특별자치도 제주시 구좌읍 월정리 3,제주특별자치도 제주시 구좌읍 해맞이해안로 466,제주시,0503-7150-5114,여행 > 숙박 > 게스트하우스,http://place.map.kakao.com/1483144518,address,북부,Y
반한달,김녕로 307-3,,숙박,농어촌민박,33.5518093822744,126.769830802834,제주특별자치도 제주시 구좌읍 김녕리 109-13,제주특별자치도 제주시 구좌읍 김녕로 307-3,제주시,,,,address,북부,Y
해오름,다랑쉬북로 68-13,,숙박,농어촌민박,37.5058474513376,126.72594012971,인천 부평구 부평동,,부평구,,부동산 > 지명,http://place.map.kakao.com/25394486,keyword,,Y
대수길31,대수길 31,010-6400-9467,숙박,농어촌민박,33.5368935574177,126.837424880352,제주특별자치도 제주시 구좌읍 평대리 2031-18,제주특별자치도 제주시 구좌읍 대수길 31,제주시,010-6400-9467,여행 > 숙박 > 민박,http://place.map.kakao.com/203987854,address,북부,Y
다복다복,세화7길 3,,숙박,농어촌민박,33.5230361244601,126.85799656009,제주특별자치도 제주시 구좌읍 세화리 1472-9,제주특별자치도 제주시 구좌읍 세화7길 3,제주시,,여행 > 숙박 > 펜션,http://place.map.kakao.com/1729973799,address,북부,Y
La vie,월정중길 13,,숙박,농어촌민박,33.5566271164694,126.791283796085,제주특별자치도 제주시 구좌읍 월정리 380-3,제주특별자치도 제주시 구좌읍 월정중길 13,제주시,,"부동산 > 주거시설 > 빌라,주택",http://place.map.kakao.com/528208866,address,북부,Y
제이드,"덕평로 525, 지동",064-717-7000,숙박,농어촌민박,36.8061336440401,126.777133436941,충남 당진시 합덕읍 운산리 3-11,충남 당진시 합덕읍 덕평로 525,당진시,064-717-7000,"여행 > 숙박 > 여관,모텔",http://place.map.kakao.com/192435535,address,,Y
탱자싸롱민박,세화리 11길 12,,숙박,농어촌민박,33.5219729151133,126.861220393092,제주특별자치도 제주시 구좌읍 세화리 22,제주특별자치도 제주시 구좌읍 세화11길 12,제주시,,여행 > 숙박 > 민박,http://place.map.kakao.com/1698751577,keyword,북부,Y
고래고래 게스트하우스,구좌읍 김녕항3길 32-4,,숙박,농어촌민박,33.5575227894948,126.745383314391,제주특별자치도 제주시 구좌읍 김녕리 4089,제주특별자치도 제주시 구좌읍 김녕항3길 32-4,제주시,,여행 > 숙박 > 게스트하우스,http://place.map.kakao.com/26622248,keyword,북부,Y
치앙마이 스파,"해맞이해안로 2486-23, 3동",,숙박,농어촌민박,33.4859515891813,126.900022670521,제주특별자치도 제주시 구좌읍 종달리 660,제주특별자치도 제주시 구좌읍 해맞이해안로 2486-23,제주시,,,,address,북부,Y
효덕이네,"다랑쉬북로 68-13, 23동",062-941-5004,숙박,농어촌민박,35.1562819654438,126.814922607966,광주 광산구 우산동 872-17,광주 광산구 우산로 133,광산구,,"사회,공공기관 > 단체,협회 > 사회복지시설 > 노인복지시설",http://place.map.kakao.com/26880539,keyword,,Y
돌체민박,상도북2길 5-2,,숙박,농어촌민박,33.5204032561375,126.863680681599,제주특별자치도 제주시 구좌읍 상도리 471-7,제주특별자치도 제주시 구좌읍 상도북2길 5-2,제주시,,여행 > 숙박 > 민박,http://place.map.kakao.com/1598957331,address,북부,Y
자리애,동복로 2길 9,010-9890-3792,숙박,농어촌민박,33.5522445049653,126.712597083234,제주특별자치도 제주시 구좌읍 동복리 1414-3,제주특별자치도 제주시 구좌읍 동복로2길 9,제주시,010-9890-3792,여행 > 숙박 > 펜션,http://place.map.kakao.com/1545855574,address,북부,Y
한동 한옥집 민박,한동로 6길 139,,숙박,농어촌민박,33.5419121003569,126.81069707571,제주특별자치도 제주시 구좌읍 한동리 2975-1,제주특별자치도 제주시 구좌읍 한동로6길 139,제주시,,,,address,북부,Y
하도리야 2,"세화남길 8-7, 본동",,숙박,농어촌민박,33.5192511722915,126.857260673314,제주특별자치도 제주시 구좌읍 세화리 1297,제주특별자치도 제주시 구좌읍 세화남길 8-7,제주시,,여행 > 숙박,http://place.map.kakao.com/436796172,address,북부,Y
하도 어라운드,면수2길 47,,숙박,농어촌민박,33.5238842925701,126.868733504649,제주특별자치도 제주시 구좌읍 하도리 3219-1,제주특별자치도 제주시 구좌읍 면수2길 47,제주시,,,,address,북부,Y
어느날 문득,"계룡길 25-10, 1동",010-6445-6787,숙박,농어촌민박,33.5385944326441,126.834506797325,제주특별자치도 제주시 구좌읍 한동리 11-34,제주특별자치도 제주시 구좌읍 계룡길 25-10,제주시,010-6445-6787,여행 > 숙박 > 펜션,http://place.map.kakao.com/27578867,address,북부,Y
송당미학,"송당서길 47-1, 1동",010-5643-1221,숙박,농어촌민박,33.4670035033849,126.769969156006,제주특별자치도 제주시 구좌읍 송당리 1862,제주특별자치도 제주시 구좌읍 송당서길 47-1,제주시,010-5643-1221,여행 > 숙박 > 민박,http://place.map.kakao.com/1198499473,address,북부,Y
김녕여인숙,"김녕항1길 2, 1동",064-782-5590,숙박,농어촌민박,33.5554468926502,126.745612527791,제주특별자치도 제주시 구좌읍 김녕리 3936,제주특별자치도 제주시 구좌읍 김녕항1길 2,제주시,064-782-5590,"여행 > 숙박 > 여관,모텔",http://place.map.kakao.com/1564479272,address,북부,Y
환영키친 앤 게스트하우스,송당2길 2,064-782-4631,숙박,농어촌민박,33.471403173978,126.781743980104,제주특별자치도 제주시 구좌읍 송당리 1358-1,제주특별자치도 제주시 구좌읍 송당2길 2,제주시,064-782-4631,음식점 > 양식 > 이탈리안,http://place.map.kakao.com/299424503,address,북부,Y
별방21,문주란로 1길 74-22,,숙박,농어촌민박,33.5253958509615,126.884993367686,제주특별자치도 제주시 구좌읍 하도리 1774-8,제주특별자치도 제주시 구좌읍 문주란로1길 74-22,제주시,,,,address,북부,Y
라비다,김녕로 78,064-744-1251,숙박,농어촌민박,33.5542645162839,126.746170239573,제주특별자치도 제주시 구좌읍 김녕리 3543,제주특별자치도 제주시 구좌읍 김녕로 78,제주시,064-744-1251,음식점 > 술집 > 와인바,http://place.map.kakao.com/723749112,address,북부,Y
에스뜨레야,월정7길 48,010-4320-2632,숙박,농어촌민박,33.5550012234727,126.796727490897,제주특별자치도 제주시 구좌읍 월정리 7-1,제주특별자치도 제주시 구좌읍 월정7길 48,제주시,010-4320-2632,여행 > 숙박 > 펜션,http://place.map.kakao.com/200331839,address,북부,Y
진아네,중산간동로 2395-91,,숙박,농어촌민박,33.4712207479309,126.79470822671,제주특별자치도 제주시 구좌읍 송당리 1424-5,제주특별자치도 제주시 구좌읍 중산간동로 2395-91,제주시,,,,address,북부,Y
호자 하우스,"세화8길 7, 제2동",,숙박,농어촌민박,33.521407001083,126.857584581935,제주특별자치도 제주시 구좌읍 세화리 1318-3,제주특별자치도 제주시 구좌읍 세화8길 7,제주시,,,,address,북부,Y
아늑한집,하도13길 56,,숙박,농어촌민박,33.5106243801083,126.892109792107,제주특별자치도 제주시 구좌읍 하도리 954,제주특별자치도 제주시 구좌읍 하도13길 56,제주시,,,,address,북부,Y
제주의 추억,상도로 9-1,010-5698-2612,숙박,농어촌민박,33.5134424949522,126.865789797027,제주특별자치도 제주시 구좌읍 상도리 659,제주특별자치도 제주시 구좌읍 상도로 9-1,제주시,010-5698-2612,여행 > 숙박 > 게스트하우스,http://place.map.kakao.com/1521866488,address,북부,Y
덕천리 삼거리민박,월덕로 547,,숙박,농어촌민박,33.5026445527312,126.771442399362,제주특별자치도 제주시 구좌읍 덕천리 249,제주특별자치도 제주시 구좌읍 월덕로 547,제주시,,,,address,북부,Y
일면식,해맞이해안로 514,,숙박,농어촌민박,33.5562229155359,126.801188964524,제주특별자치도 제주시 구좌읍 행원리 1518,제주특별자치도 제주시 구좌읍 해맞이해안로 514,제주시,,여행 > 숙박 > 펜션,http://place.map.kakao.com/1447169742,address,북부,Y
스르르르,평대5길 48-15,,숙박,농어촌민박,33.5331935155459,126.84303580714,제주특별자치도 제주시 구좌읍 평대리 2021,제주특별자치도 제주시 구좌읍 평대5길 48-15,제주시,,여행 > 숙박 > 게스트하우스,http://place.map.kakao.com/1370413488,address,북부,Y
꽃비민박,세화8길 11-10,,숙박,농어촌민박,33.5206825741413,126.857906326982,제주특별자치도 제주시 구좌읍 세화리 1308,제주특별자치도 제주시 구좌읍 세화8길 11-10,제주시,,,,address,북부,Y
느리게,"종달항길 33, 4동",010-3881-9100,숙박,농어촌민박,33.4968723887737,126.909179680295,제주특별자치도 제주시 구좌읍 종달리 486-3,제주특별자치도 제주시 구좌읍 종달항길 33,제주시,010-3881-9100,여행 > 숙박 > 펜션,http://place.map.kakao.com/20648989,address,북부,Y
윈드스톤 11호,"동김길 162-20, 11호",,숙박,농어촌민박,33.5460143030672,126.731549533144,제주특별자치도 제주시 구좌읍 김녕리 5675,제주특별자치도 제주시 구좌읍 동김길 162-20,제주시,,,,address,북부,Y
캠프해리,"세송로 623-1, 2층",,숙박,농어촌민박,33.4814412159218,126.814286331628,제주특별자치도 제주시 구좌읍 세화리 3518-5,제주특별자치도 제주시 구좌읍 세송로 623-1,제주시,,,,address,북부,Y
놀멍쉬멍,구좌읍 번영로 2281-1,064-782-2822,숙박,농어촌민박,33.4214274459651,126.758510037056,제주특별자치도 제주시 구좌읍 송당리 2720-33,제주특별자치도 제주시 구좌읍 번영로 2281-1,제주시,064-782-2822,여행 > 숙박 > 민박,http://place.map.kakao.com/1749416489,address,북부,Y
사랑이하우스,비자림로 2503,,숙박,농어촌민박,33.5111958913898,126.827810346701,제주특별자치도 제주시 구좌읍 평대리 2384-14,제주특별자치도 제주시 구좌읍 비자림로 2503,제주시,,,,address,북부,Y
해난디아장,해맞이해안로 564,010-6280-3052,숙박,농어촌민박,33.5564624526443,126.804804842304,제주특별자치도 제주시 구좌읍 행원리 1496-1,제주특별자치도 제주시 구좌읍 해맞이해안로 564,제주시,010-6280-3052,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/26971517,address,북부,Y
송당402,"송당서길 40-2, 102호",,숙박,농어촌민박,33.4684544926566,126.769259939416,제주특별자치도 제주시 구좌읍 송당리 1685-2,제주특별자치도 제주시 구좌읍 송당서길 40-2,제주시,,,,address,북부,Y
안녕프로젝트 게스트하우스,구좌읍 동복로2길12,010-3386-8848,숙박,농어촌민박,33.55204971854822,126.71226822597484,제주특별자치도 제주시 구좌읍 동복리 1418-2,제주특별자치도 제주시 구좌읍 동복로2길 12,제주시,010-3386-8848,여행 > 숙박 > 게스트하우스,http://place.map.kakao.com/25038426,keyword,북부,Y
금자네,비자림로 2503-1,,숙박,농어촌민박,33.511256894963,126.827915057737,제주특별자치도 제주시 구좌읍 평대리 2384-15,제주특별자치도 제주시 구좌읍 비자림로 2503-1,제주시,,,,address,북부,Y
오션스타,덕행로 450-8,,숙박,농어촌민박,33.5136402186904,126.779005175113,제주특별자치도 제주시 구좌읍 행원리 3433-19,제주특별자치도 제주시 구좌읍 덕행로 450-8,제주시,,"여행 > 숙박 > 콘도,리조트",http://place.map.kakao.com/25612365,address,북부,Y
하늘내,김녕로 17길 30,,숙박,농어촌민박,33.557781412294,126.75423965433,제주특별자치도 제주시 구좌읍 김녕리 1267-8,제주특별자치도 제주시 구좌읍 김녕로17길 30,제주시,,부동산 > 지명,http://place.map.kakao.com/17754605,address,북부,Y
소명,"다랑쉬북로 61, 105동",064-721-8181,숙박,농어촌민박,33.4921576692644,126.813314690743,제주특별자치도 제주시 구좌읍 평대리 2940,제주특별자치도 제주시 구좌읍 다랑쉬북로 61,제주시,064-721-8181,"교통,수송 > 자동차 > 주유,가스 > LPG충전소 > SK LPG충전소",http://place.map.kakao.com/9129714,address,북부,Y
'언쉬미'-언덕위에쉼터이야기,한동로 1길 37-4,,숙박,농어촌민박,33.5353641062373,126.825705601069,제주특별자치도 제주시 구좌읍 한동리 988,제주특별자치도 제주시 구좌읍 한동로1길 37-4,제주시,,,,address,북부,Y
Made in 월정리,일주동로 2393-66,,숙박,농어촌민박,33.5554592644313,126.788194431497,제주특별자치도 제주시 구좌읍 월정리 856-2,제주특별자치도 제주시 구좌읍 일주동로 2393-66,제주시,,,,address,북부,Y
비자림 베리멍,다랑쉬북로 58,010-4100-7176,숙박,농어촌민박,33.4920966027305,126.812818002538,제주특별자치도 제주시 구좌읍 평대리 2943,제주특별자치도 제주시 구좌읍 다랑쉬북로 58,제주시,010-4100-7176,음식점 > 카페,http://place.map.kakao.com/1840449714,address,북부,Y
바람이분다,구좌읍 월정3길 6,010-5692-9279,숙박,농어촌민박,33.5554417231883,126.796551148073,제주특별자치도 제주시 구좌읍 월정리 3,제주특별자치도 제주시 구좌읍 해맞이해안로 466,제주시,010-5692-9279,여행 > 숙박 > 펜션,http://place.map.kakao.com/97515489,address,북부,Y
"미스, 미스터","덕행로 194, a동",,숙박,농어촌민박,33.5318527566588,126.793191790941,제주특별자치도 제주시 구좌읍 행원리 2313-3,제주특별자치도 제주시 구좌읍 덕행로 194,제주시,,여행 > 숙박 > 펜션,http://place.map.kakao.com/974160045,address,북부,Y
김녕게스트하우스 여우구슬,구좌읍 김녕로11길 5-2,,숙박,농어촌민박,33.555274246101,126.749018128289,제주특별자치도 제주시 구좌읍 김녕리 1635,제주특별자치도 제주시 구좌읍 김녕로11길 5-2,제주시,,,,address,북부,Y
오소록헌디,"한동로 39, 1동",,숙박,농어촌민박,36.1107165466677,129.34585761554,경북 포항시 북구 흥해읍 옥성리 31-1,경북 포항시 북구 흥해읍 한동로 39,포항시 북구,,여행 > 숙박 > 펜션,http://place.map.kakao.com/1917074854,address,,Y
유리네돌집,면수길 49,,숙박,농어촌민박,33.5248204227003,126.865206754574,제주특별자치도 제주시 구좌읍 하도리 3359-44,제주특별자치도 제주시 구좌읍 면수길 49,제주시,,,,address,북부,Y
풀스테이 바르,구좌읍 해맞이해안로 1248,010-8285-0854,숙박,농어촌민박,33.5322577753647,126.846511566992,제주특별자치도 제주시 구좌읍 평대리 515-10,제주특별자치도 제주시 구좌읍 해맞이해안로 1248,제주시,010-8285-0854,여행 > 숙박 > 펜션,http://place.map.kakao.com/987470047,address,북부,Y
제주의 시간은 느리다,상도로 30-4,010-5023-0350,숙박,농어촌민박,33.5120201988904,126.86411768086,제주특별자치도 제주시 구좌읍 상도리 631,제주특별자치도 제주시 구좌읍 상도로 30-4,제주시,010-5023-0350,여행 > 숙박 > 게스트하우스,http://place.map.kakao.com/25071880,address,북부,Y
MARE 1440,해맞이해안로 1440,,숙박,농어촌민박,33.5247303747116,126.859070045931,제주특별자치도 제주시 구좌읍 세화리 1479-1,제주특별자치도 제주시 구좌읍 해맞이해안로 1440,제주시,,여행 > 숙박 > 펜션,http://place.map.kakao.com/1410290285,address,북부,Y
살랑,계룡길 42-17,,숙박,농어촌민박,33.5399250672342,126.835158223482,제주특별자치도 제주시 구좌읍 한동리 10-4,제주특별자치도 제주시 구좌읍 계룡길 42-17,제주시,,여행 > 숙박 > 펜션,http://place.map.kakao.com/5377256,address,북부,Y
프렌치 비자림,"다랑쉬북로 61, 102동",,숙박,농어촌민박,33.4921576692644,126.813314690743,제주특별자치도 제주시 구좌읍 평대리 2940,제주특별자치도 제주시 구좌읍 다랑쉬북로 61,제주시,,여행 > 숙박 > 민박,http://place.map.kakao.com/669912079,address,북부,Y
로뎀나무아래,구좌읍 덕평로 396-52,,숙박,농어촌민박,33.4976557130106,126.774786463611,제주특별자치도 제주시 구좌읍 덕천리 176,제주특별자치도 제주시 구좌읍 덕평로 396-52,제주시,,,,address,북부,Y
제주곶자왈별장,덕행로 450-27,010-9013-2950,숙박,농어촌민박,33.513638233135,126.778247228033,제주특별자치도 제주시 구좌읍 행원리 3433-2,제주특별자치도 제주시 구좌읍 덕행로 450-27,제주시,010-9013-2950,여행 > 숙박 > 펜션,http://place.map.kakao.com/1135388907,address,북부,Y
